,fonte,uri,data,datadownload,texto,sumario,palavra_chave,autor,organizacao,titulo,id_msg
,TWT,http://twitter.com/Matheus klynsmann/status/187283480185552897,Tue Apr 03 18:00:35 BRT 2012,2012-04-03 18:00:34,"@Dalhe_Peixe amanhã um jogo muito importe , e o #SANTOS tem q ganhar paixão pra vida inteira , #SantosMeuPrimeiroAmor",1,,Matheus klynsmann,NULL,NULL,187283480185553000
,TWT,http://twitter.com/Portal Esportivo/status/187283645642452992,Tue Apr 03 18:01:15 BRT 2012,2012-04-03 18:01:14,"#SANTOS Com Beira-Rio em reforma, Inter ensaia último ato antes do Santos http://t.co/WhQAUiD0 #EsportivoPortal",1,,Portal Esportivo,NULL,NULL,187283645642453000
,TWT,http://twitter.com/BiRa/status/187283661064900608,Tue Apr 03 18:01:19 BRT 2012,2012-04-03 18:01:18,#PaniconaBand para nossssssssssssssa ALEGRIA,1,,BiRa,NULL,NULL,187283661064901000
,TWT,http://twitter.com/Antônio Flávio/status/187283753603833857,Tue Apr 03 18:01:41 BRT 2012,2012-04-03 18:01:40,E amanhã na #Libertadores tem #Inter x #Santos! Goooooooooooooooooooool do #Barcelona! HAHAHAHAHAHAHAHAHAHAHAHA,1,,Antônio Flávio,NULL,NULL,187283753603834000
,TWT,http://twitter.com/guitarristamaismenos/status/187283993429938176,Tue Apr 03 18:02:38 BRT 2012,2012-04-03 18:02:37,amnhã tem jogo do inter no #beiratio contra o #santos ?,1,,guitarristamaismenos,NULL,NULL,187283993429938000
,TWT,http://twitter.com/Info Futebol Mundial/status/187284087621431296,Tue Apr 03 18:03:00 BRT 2012,2012-04-03 18:02:59,#Santos Ricardo Rocha: Brasileiro de showbol começa em maio com 12 equipes http://t.co/ZMlpkIFb,1,,Info Futebol Mundial,NULL,NULL,187284087621431000
,TWT,http://twitter.com/Info Futebol Mundial/status/187284090553245696,Tue Apr 03 18:03:01 BRT 2012,2012-04-03 18:03:00,#Santos Neymar grava participação especial em clipe do rapper Emicida http://t.co/UEBkwBvv,1,,Info Futebol Mundial,NULL,NULL,187284090553246000
,TWT,http://twitter.com/João P Negromonte. /status/187288125410775041,Tue Apr 03 18:19:03 BRT 2012,2012-04-03 18:19:02,"@sigapiovani Quero ver se o #Neymar, dança melhor que esse #Muleque, http://t.co/ycIfGZM5",1,,João P Negromonte.,NULL,NULL,187288125410775000
,TWT,http://twitter.com/Noticias dos Clubes/status/187288220789260288,Tue Apr 03 18:19:26 BRT 2012,2012-04-03 18:19:25,Lance: Santistas querem tirar Inter da briga pela Liberta o quanto antes: Jogadores sabem da tradição e ... http://t.co/qIB7mU3U #Santos,1,,Noticias dos Clubes,NULL,NULL,187288220789260000
,TWT,http://twitter.com/Noticias dos Clubes/status/187288221674250240,Tue Apr 03 18:19:26 BRT 2012,2012-04-03 18:19:25,Lance: Confira as imagens da reforma do Beira-Rio para Inter x Santos: http://t.co/rWtwJUgg #Santos,1,,Noticias dos Clubes,NULL,NULL,187288221674250000
,TWT,http://twitter.com/Noticias dos Clubes/status/187288222798327808,Tue Apr 03 18:19:26 BRT 2012,2012-04-03 18:19:25,"Lance: Ganso aposta no DNA ofensivo diante do Inter: Meia acredita que, se equipe manter suas principais... http://t.co/FKkimllM #Santos",1,,Noticias dos Clubes,NULL,NULL,187288222798328000
,TWT,http://twitter.com/?LK C??Q?I??? /status/187288338481418240,Tue Apr 03 18:19:54 BRT 2012,2012-04-03 18:19:53,@rawr_martinez Nem é vai torce pro #Santos u.u,1,,?LK C??Q?I???,NULL,NULL,187288338481418000
,TWT,http://twitter.com/Dentro da Bola/status/187288342348566530,Tue Apr 03 18:19:55 BRT 2012,2012-04-03 18:19:54,#Santos Santistas demonstram preocupação com Leandro Damião e bolas aéreas http://t.co/gIj4an28,1,,Dentro da Bola,NULL,NULL,187288342348567000
,TWT,http://twitter.com/João P Negromonte. /status/187289747239092224,Tue Apr 03 18:25:30 BRT 2012,2012-04-03 18:25:29,"@dr_marcelo @ninalemos Quero ver se o #Neymar, dança melhor que esse #Muleque, http://t.co/ycIfGZM5",1,,João P Negromonte.,NULL,NULL,187289747239092000
,TWT,http://twitter.com/suenia/status/187289921566945280,Tue Apr 03 18:26:11 BRT 2012,2012-04-03 18:26:10,@fbbreal a tia ensaiando dar #bomdia kkkk http://t.co/o02vtgvI,1,,suenia,NULL,NULL,187289921566945000
,TWT,http://twitter.com/CromoUp/status/187291156047073280,Tue Apr 03 18:31:05 BRT 2012,2012-04-03 18:31:04,"Galera, vamos nessa! Amanhã estamos de volta! Boa noite a todos :-) #IssoVaiColar",1,,CromoUp,NULL,NULL,187291156047073000
,TWT,http://twitter.com/rima_emicida/status/187291775252176897,Tue Apr 03 18:33:33 BRT 2012,2012-04-03 18:34:01,"#Notícia: Novo clipe do Emicida: Zica, vai lá! Terá a estrela santista #Neymar. (Saiba mais: http://t.co/jLfgFqOQ)",1,,rima_emicida,NULL,NULL,187291775252177000
,TWT,http://twitter.com/MaceióEventosGospel/status/187291918479269889,Tue Apr 03 18:34:07 BRT 2012,2012-04-03 18:34:36,#Caravana #CantaSalvador 19/05 - Só #TOP @aline_barros @DaviSacer @brunakarlabk e @THALLESROBERTOO http://t.co/i3MJKo3O,1,,MaceióEventosGospel,NULL,NULL,187291918479270000
,TWT,http://twitter.com/gabriel lima /status/187292014822436864,Tue Apr 03 18:34:30 BRT 2012,2012-04-03 18:34:58,#PaniconaBand,1,,gabriel lima,NULL,NULL,187292014822437000
,TWT,http://twitter.com/Dentro da Bola/status/187292162088644610,Tue Apr 03 18:35:05 BRT 2012,2012-04-03 18:35:33,#Santos Santos chega a Porto Alegre sob gritos histéricos das ‘neymarzetes’ http://t.co/VjNdvQXW,1,,Dentro da Bola,NULL,NULL,187292162088645000
,TWT,http://twitter.com/?$????$??it???$/status/187292192438620161,Tue Apr 03 18:35:13 BRT 2012,2012-04-03 18:35:41,OS #TOP CHEGA DE #VELOSTER,1,,?$????$??it???$,NULL,NULL,187292192438620000
,TWT,http://twitter.com/#ADRIANOGONÇALVES/status/187292490771079168,Tue Apr 03 18:36:24 BRT 2012,2012-04-03 18:36:52,Daqui a pouco saindo para a #RedeDeHomens na nossa @ibbosque ... vai ser #tOp,1,,#ADRIANOGONÇALVES,NULL,NULL,187292490771079000
,TWT,http://twitter.com/???? ?0ND? THUG ?/status/187292838361440256,Tue Apr 03 18:37:47 BRT 2012,2012-04-03 18:38:17,", Unha desenhada eLa é #Top de Linha ?? *",1,,???? ?0ND? THUG ?,NULL,NULL,187292838361440000
,TWT,http://twitter.com/Marcella da Costa /status/187292963515281409,Tue Apr 03 18:38:16 BRT 2012,2012-04-03 18:38:44,louca pa assistir #paniconaband !!!!!!!!,1,,Marcella da Costa,NULL,NULL,187292963515281000
,TWT,http://twitter.com/heverton/status/187293858441338881,Tue Apr 03 18:41:50 BRT 2012,2012-04-03 18:42:18,Carol Belli e Renata Molinaro são duas das novas panicats do #paniconaband,1,,heverton,NULL,NULL,187293858441339000
,TWT,http://twitter.com/Brasfoot-ball 2012/status/187293888690651138,Tue Apr 03 18:41:57 BRT 2012,2012-04-03 18:42:26,"#Santos Sem D’Ale e Guiñazu, Dorival orienta time e fecha final do treino http://t.co/Jxxxm3eG",1,,Brasfoot-ball 2012,NULL,NULL,187293888690651000
,TWT,http://twitter.com/rima_emicida/status/187294115149529088,Tue Apr 03 18:42:51 BRT 2012,2012-04-03 18:43:19,"#Notícia: Novo clipe Emicida: Zica, vai lá! Terá a estrela santista (@Njr92) #Neymar! (Saiba mais: http://t.co/jLfgFqOQ)",1,,rima_emicida,NULL,NULL,187294115149529000
,TWT,http://twitter.com/luto/status/187294196539998208,Tue Apr 03 18:43:10 BRT 2012,2012-04-03 18:43:38,amanha meu time vai golia o #SANTOS,1,,luto,NULL,NULL,187294196539998000
,TWT,http://twitter.com/Futebol Soccer/status/187294472890093569,Tue Apr 03 18:44:16 BRT 2012,2012-04-03 18:44:44,"#Santos Sem D’Ale e Guiñazu, Dorival orienta time e fecha final do treino http://t.co/z9hszTRb",1,,Futebol Soccer,NULL,NULL,187294472890094000
,TWT,http://twitter.com/pablo fernandes/status/187294540032520192,Tue Apr 03 18:44:32 BRT 2012,2012-04-03 18:45:00,#Barcelona_melhor_que_o_melhor_do_panico... @pablofernande48 #paniconaband #barcelona #cruzeiro,1,,pablo fernandes,NULL,NULL,187294540032520000
,TWT,http://twitter.com/Delírios Teens/status/187294597553209345,Tue Apr 03 18:44:46 BRT 2012,2012-04-03 18:45:14,Agora vamos de #Top 3 das meninaas. Mandem #SouTop é deem #RT,1,,Delírios Teens,NULL,NULL,187294597553209000
,TWT,http://twitter.com/Esporte NOW/status/187294871499972608,Tue Apr 03 18:45:51 BRT 2012,2012-04-03 18:46:19,"[#Santos] Ganso mira classificação, mas admite: Se complicar o Inter, melhor http://t.co/JbtNgKRg",1,,Esporte NOW,NULL,NULL,187294871499973000
,TWT,http://twitter.com/Noticias dos Clubes/status/187294875711057920,Tue Apr 03 18:45:52 BRT 2012,2012-04-03 18:46:20,"Gazeta: Ganso mira classificação, mas admite: Se complicar o Inter, melhor: Focado no confronto com os... http://t.co/Sy4G1wCW #Santos",1,,Noticias dos Clubes,NULL,NULL,187294875711058000
,TWT,http://twitter.com/Aline Fernandes/status/187295214606618624,Tue Apr 03 18:47:13 BRT 2012,2012-04-03 18:47:41,Hã?! #error #errado #mistake #crazy #shop #popular #moda #instagram #instagramood #top #hell #kids #comprar http://t.co/eWWoqObU,1,,Aline Fernandes,NULL,NULL,187295214606619000
,TWT,http://twitter.com/Thiago/status/187295218968694784,Tue Apr 03 18:47:14 BRT 2012,2012-04-03 18:47:42,http://t.co/HL1wVCjP#TOP,1,,Thiago,NULL,NULL,187295218968695000
,TWT,http://twitter.com/FabioScaldelai/status/187295256402857984,Tue Apr 03 18:47:23 BRT 2012,2012-04-03 18:47:51,Se fosse pra mim escolher um lugar do Brasil pra viajar escolheria Salvador! #top,1,,FabioScaldelai,NULL,NULL,187295256402858000
,TWT,http://twitter.com/pablo fernandes/status/187295276858482688,Tue Apr 03 18:47:28 BRT 2012,2012-04-03 18:47:56,#paniconaband Vaaaaaiiiiiii Saaabrrriinna!!!!!!.......#vai.sabrina,1,,pablo fernandes,NULL,NULL,187295276858483000
,TWT,http://twitter.com/Info Futebol Mundial/status/187295359373033475,Tue Apr 03 18:47:48 BRT 2012,2012-04-03 18:48:16,"#Santos Sem D’Ale e Guiñazu, Dorival orienta time e fecha final do treino http://t.co/fGoZ4Wba",1,,Info Futebol Mundial,NULL,NULL,187295359373033000
,TWT,http://twitter.com/Pânico Ao Vivo/status/187295473315487744,Tue Apr 03 18:48:15 BRT 2012,2012-04-03 18:48:44,Para Noooooooosa Alegria Tem #Reprise Do #PanicoNaBand As 21h20 http://t.co/IBOasKcm,1,,Pânico Ao Vivo,NULL,NULL,187295473315488000
,TWT,http://twitter.com/?Jéssica Rodrigues?/status/187295645684609024,Tue Apr 03 18:48:56 BRT 2012,2012-04-03 18:49:24,"Ontem dia 2 Reunião c/ bailarinos p/ clipe @talitapagliarin e @PREGADORLUO Musica #BomDia, super produção + de 50 pessoas. Em breve! Aguarde",1,,?Jéssica Rodrigues?,NULL,NULL,187295645684609000
,TWT,http://twitter.com/jucy teles/status/187295784193114113,Tue Apr 03 18:49:29 BRT 2012,2012-04-03 18:49:57,"@Njr92 Lindo,Lindo,Lindo,Lindo,Lindo eu poderia morrer falando o quanto você é Lindo TE AMO #Neymar pra mi você é o melhorBJS da tua fã",1,,jucy teles,NULL,NULL,187295784193114000
,TWT,http://twitter.com/Dentro da Bola/status/187295887691751426,Tue Apr 03 18:49:54 BRT 2012,2012-04-03 18:50:22,"#Santos Sem D’Ale e Guiñazu, Dorival orienta time e fecha final do treino http://t.co/MKbMYxm5",1,,Dentro da Bola,NULL,NULL,187295887691751000
,TWT,http://twitter.com/Rodrigo/status/187296006952599553,Tue Apr 03 18:50:22 BRT 2012,2012-04-03 18:50:50,"Quando eu falar que eu sou amigo do #Neymar, Que meu cartão é sem limite, hoje o bicho vai pegar. Aí as mina pira, e vai pirar.....?",1,,Rodrigo,NULL,NULL,187296006952600000
,TWT,http://twitter.com/GUILHP 1969 N.Q.S/status/187296171352539136,Tue Apr 03 18:51:01 BRT 2012,2012-04-03 18:51:30,Será que o #Santos ganha do #Inter :S Eu acho que é 3 a 0 para o Inter de boa time muito panela :S #Leandro_Damião #Dagoberto e etc... :S,1,,GUILHP 1969 N.Q.S,NULL,NULL,187296171352539000
,TWT,http://twitter.com/Pânico Ao Vivo/status/187296293574553601,Tue Apr 03 18:51:30 BRT 2012,2012-04-03 18:51:59,Para Noooooooosa Alegria Tem #Reprise Do #PanicoNaBand ao Sábado As 21h20 http://t.co/IBOasKcm,1,,Pânico Ao Vivo,NULL,NULL,187296293574554000
,TWT,http://twitter.com/????????? GR??ICY ‹?/status/187296564820189185,Tue Apr 03 18:52:35 BRT 2012,2012-04-03 18:53:03,amanhã tem #santos x #inter haha *-*,1,,????????? GR??ICY ‹?,NULL,NULL,187296564820189000
,TWT,http://twitter.com/Elineu/status/187296825655570432,Tue Apr 03 18:53:37 BRT 2012,2012-04-03 18:54:05,Ir assistir o jogo da #Carolê e a #Indy amanhã cedo :),1,,Elineu,NULL,NULL,187296825655570000
,TWT,http://twitter.com/Poliana Souza ?/status/187296878562516993,Tue Apr 03 18:53:50 BRT 2012,2012-04-03 18:54:18,Haa eu quero uma blusa do #Santos ... ja que sou Santista agoora!,1,,Poliana Souza ?,NULL,NULL,187296878562517000
,TWT,http://twitter.com/Davi Batista Chagas/status/187296925073145856,Tue Apr 03 18:54:01 BRT 2012,2012-04-03 18:54:29,#PanicoNaBand gostei mto naum,1,,Davi Batista Chagas,NULL,NULL,187296925073146000
,TWT,http://twitter.com/Mauricio da Silveira/status/187296937878364160,Tue Apr 03 18:54:04 BRT 2012,2012-04-03 18:54:32,"O #INTER vai jogar contra o #SANTOS em casa, precisando ,ganhar com 3 volantes de novo ???",1,,Mauricio da Silveira,NULL,NULL,187296937878364000
,TWT,http://twitter.com/' Um Alvinegro ! /status/187297096653737984,Tue Apr 03 18:54:42 BRT 2012,2012-04-03 18:55:10,@gpablo_12 fui espuso do america. faltando uma semana pro estadual! ae toou seem clube! maiis vou fazeer teste no #SANTOS procimo mês,1,,' Um Alvinegro !,NULL,NULL,187297096653738000
,TWT,http://twitter.com/NaQuEeLe PiKe ? /status/187297735735652353,Tue Apr 03 18:57:14 BRT 2012,2012-04-03 18:57:42,"Hoje no #Santos foi da hs de mais me , kkkk",1,,NaQuEeLe PiKe ?,NULL,NULL,187297735735652000
,TWT,http://twitter.com/Thiago Guedes/status/187297904229228544,Tue Apr 03 18:57:54 BRT 2012,2012-04-03 18:58:23,"já é #Lei, terça e quinta é dia de @Rei_Davi série #TOP da tv Brasileira!!!",1,,Thiago Guedes,NULL,NULL,187297904229229000
,TWT,http://twitter.com/Sou da @FanyLuna_ s2/status/187298280290529282,Tue Apr 03 18:59:24 BRT 2012,2012-04-03 18:59:52,Mais Minha Escola é #TOP Mesmo u.u Haaha,1,,Sou da @FanyLuna_ s2,NULL,NULL,187298280290529000
,TWT,http://twitter.com/colonia eletrepg/status/187298855170228224,Tue Apr 03 19:01:41 BRT 2012,2012-04-03 19:02:09,OPORTUNIDADE: Empresade TI oferece mais de 1500 vagas em#Santos . http://t.co/cQe1LZiw,1,,colonia eletrepg,NULL,NULL,187298855170228000
,TWT,http://twitter.com/AMX_ilva/status/187299570391334912,Tue Apr 03 19:04:32 BRT 2012,2012-04-03 19:05:00,"#Neymar, está em tôdas. Logo, logo colocar no buscador papel higênico, é bem capaz da figura aparecer. #valores",1,,AMX_ilva,NULL,NULL,187299570391335000
,TWT,http://twitter.com/Guilherme gonçalves /status/187300012030566401,Tue Apr 03 19:06:17 BRT 2012,2012-04-03 19:06:45,#PaniconaBand,1,,Guilherme gonçalves,NULL,NULL,187300012030566000
,TWT,http://twitter.com/Ju??? A?? ;*/status/187300146210549760,Tue Apr 03 19:06:49 BRT 2012,2012-04-03 19:07:17,tava na rua cm a #indy e a #karol,1,,Ju??? A?? ;*,NULL,NULL,187300146210550000
,TWT,http://twitter.com/Pânico Ao Vivo/status/187300519474241537,Tue Apr 03 19:08:18 BRT 2012,2012-04-03 19:08:46,Semana que vem estréia #MulheresRicasDoam no #PanicoNaBand @SabrinaSatoReal @narcisaoficial http://t.co/tipY3ZNx,1,,Pânico Ao Vivo,NULL,NULL,187300519474242000
,TWT,http://twitter.com/Portal Peixe/status/187301163140530176,Tue Apr 03 19:10:51 BRT 2012,2012-04-03 19:11:20,Santos: Assista aos melhores momentos de Portuguesa 0 x 2 Santos http://t.co/VAcR4jLI #Santos,1,,Portal Peixe,NULL,NULL,187301163140530000
,TWT,http://twitter.com/Portal Peixe/status/187301164461735938,Tue Apr 03 19:10:52 BRT 2012,2012-04-03 19:11:20,Santos: Sem mistério: Dorival confirma Tinga como armador e escala Sandro Silva http://t.co/FM972JLr #Santos,1,,Portal Peixe,NULL,NULL,187301164461736000
,TWT,http://twitter.com/Portal Peixe/status/187301165690650625,Tue Apr 03 19:10:52 BRT 2012,2012-04-03 19:11:20,"Santos: Sem D’Ale e Guiñazu, Dorival orienta time e fecha final do treino http://t.co/BoMdtdIk #Santos",1,,Portal Peixe,NULL,NULL,187301165690651000
,TWT,http://twitter.com/Brasfoot-ball 2012/status/187301449389195266,Tue Apr 03 19:12:00 BRT 2012,2012-04-03 19:12:28,#Santos Sem mistério: Dorival confirma Tinga como armador e escala Sandro Silva http://t.co/ba7Mcwcq,1,,Brasfoot-ball 2012,NULL,NULL,187301449389195000
,TWT,http://twitter.com/Érisson Oliveira /status/187301818185957376,Tue Apr 03 19:13:28 BRT 2012,2012-04-03 19:13:56,QUE HORAS O #SANTOS JOGA AMANHÃ ??!,1,,Érisson Oliveira,NULL,NULL,187301818185957000
,TWT,http://twitter.com/Garra Santos/status/187302069793857536,Tue Apr 03 19:14:28 BRT 2012,2012-04-03 19:14:56,"Ganso quer complicar situação do Inter: Além de garantir classificação para próxima fase, um resultado p... http://t.co/siv3QE7y #Santos",1,,Garra Santos,NULL,NULL,187302069793858000
,TWT,http://twitter.com/Garra Santos/status/187302071177986050,Tue Apr 03 19:14:28 BRT 2012,2012-04-03 19:14:56,Às favas com os chatos! Por @fabiolucasneves: Discussão sobre a existência dos dois pênaltis a favor do ... http://t.co/kXP6VHmT #Santos,1,,Garra Santos,NULL,NULL,187302071177986000
,TWT,http://twitter.com/JennyferSchneider/status/187302091650375680,Tue Apr 03 19:14:33 BRT 2012,2012-04-03 19:15:01,acordei assustada de 00:58 dessa madrugada um uma msg de #BOMDIA HURUUUUUUUUUUU @juninhosouzaa_ ;s,1,,JennyferSchneider,NULL,NULL,187302091650376000
,TWT,"http://twitter.com/mÁfiiiioso;;*' ,,/status/187302216443506688",Tue Apr 03 19:15:02 BRT 2012,2012-04-03 19:15:31,"Amanha tem jogo do #Santos , vai pra cima deles #Santos k3",1,,"mÁfiiiioso;;*' ,,",NULL,NULL,187302216443507000
,TWT,http://twitter.com/Portal Peixe/status/187302363374166016,Tue Apr 03 19:15:37 BRT 2012,2012-04-03 19:16:06,Sem mistério: Dorival confirma Tinga como armador e escala Sandro Silva http://t.co/FXtuJqpp #Santos,1,,Portal Peixe,NULL,NULL,187302363374166000
,TWT,http://twitter.com/Breno Melo/status/187302518907338753,Tue Apr 03 19:16:15 BRT 2012,2012-04-03 19:16:43,"O buraco da rosa ficou pra outro dia, hoje foi so o canta galo, haha. Minha tarde foi #TOP kkk",1,,Breno Melo,NULL,NULL,187302518907339000
,TWT,http://twitter.com/Jhonatas Da Fonseca /status/187302529615413250,Tue Apr 03 19:16:17 BRT 2012,2012-04-03 19:16:46,"Quinta estarei eam Muriaé se Deus quiser, rever a mamãe e a galera #TOP na @ibpsOficial :) .",1,,Jhonatas Da Fonseca,NULL,NULL,187302529615413000
,TWT,http://twitter.com/yury hatake/status/187302841923272704,Tue Apr 03 19:17:32 BRT 2012,2012-04-03 19:18:00,"#pessoasquequeroconhecer @hibridas @polly_nhaac @bananaatomica @umadosedewisky so, e vamos se divertir muito ainda...",1,,yury hatake,NULL,NULL,187302841923273000
,TWT,http://twitter.com/Info Futebol Mundial/status/187302940845940736,Tue Apr 03 19:17:55 BRT 2012,2012-04-03 19:18:24,#Santos Sem mistério: Dorival confirma Tinga como armador e escala Sandro Silva http://t.co/W8npgJHJ,1,,Info Futebol Mundial,NULL,NULL,187302940845941000
,TWT,http://twitter.com/Camila Santana/status/187303176335134720,Tue Apr 03 19:18:51 BRT 2012,2012-04-03 19:19:20,Tuca Fernandes - Site Oficial: http://t.co/T2zdKbw4 via @AddThis,1,,Camila Santana,NULL,NULL,187303176335135000
,TWT,http://twitter.com/Dentro da Bola/status/187303397244940288,Tue Apr 03 19:19:44 BRT 2012,2012-04-03 19:20:12,#Santos Sem mistério: Dorival confirma Tinga como armador e escala Sandro Silva http://t.co/4OaClqPt,1,,Dentro da Bola,NULL,NULL,187303397244940000
,TWT,http://twitter.com/Tammy ? ? /status/187303501490176001,Tue Apr 03 19:20:09 BRT 2012,2012-04-03 19:20:37,"Eu já escolhi o meu lutador favorito! Hj no @multishow tem o 2º episódio de The Ultima Fighter, às 21h30 http://t.co/w2RcFowd #TUFBrasil",1,,Tammy ? ?,NULL,NULL,187303501490176000
,TWT,http://twitter.com/Tainá Jerônimo./status/187303669199421441,Tue Apr 03 19:20:49 BRT 2012,2012-04-03 19:21:17,@programapanico Pode me disser que horas ta começando o novo #paniconaband ?,1,,Tainá Jerônimo.,NULL,NULL,187303669199421000
,TWT,http://twitter.com/Noticias dos Clubes/status/187303825495949312,Tue Apr 03 19:21:26 BRT 2012,2012-04-03 19:21:54,Lance: Neymar vira samurai em clip do rapper Emicida: Atacante participou de gravação de vídeo-clip da m... http://t.co/r5ltO1PO #Santos,1,,Noticias dos Clubes,NULL,NULL,187303825495949000
,TWT,http://twitter.com/Noticias dos Clubes/status/187303826502594560,Tue Apr 03 19:21:26 BRT 2012,2012-04-03 19:21:55,"Lance: Sem argentinos, Dorival confirma Sandro Silva e Tinga: Treinador do Internacional, enfim, anuncio... http://t.co/DDHYyrYb #Santos",1,,Noticias dos Clubes,NULL,NULL,187303826502595000
